"price","square_feet","bedrooms","bathrooms","cityname","state"
825,709,1,1,31,13
825,709,1,1,31,13
676,709,1,1,393,13
3005,710,1,1,668,32
2092,710,2,1,875,49
1975,710,1,1,1287,49
1795,710,1,1,897,7
1790,710,2,1,644,21
1487,710,1,1,1558,49
1427,710,1,1,1558,49
1375,710,1,1,463,49
1350,710,1,1,1303,50
1205,710,1,1,370,6
1010,710,1,1,305,6
846,710,1,1,1188,47
832,710,1,1,996,11
805,710,1,1,1420,4
760,710,1,1,1435,13
668,710,1,1,825,24
615,710,3,1,1348,25
555,710,1,1,407,40
1865,711,1,1,129,2
1420,711,1,1,635,45
1390,711,1,1,61,11
1090,711,1,1,70,45
959,711,1,1,1503,46
800,711,1,1,801,45
1849,712,1,1,1137,39
1772,712,1,1,659,49
1600,712,2,2,786,5
1375,712,1,1,70,45
1155,712,1,1,1268,33
1155,712,1,1,370,6
1120,712,1,1,558,6
1075,712,1,1,796,18
1049,712,1,1,1493,50
985,712,1,1,1100,45
2669,713,1,1,794,5
2388,713,1,1,957,44
1525,713,2,1,370,6
1495,713,1,1,306,21
1350,713,1,1,70,45
1015,713,2,1,1005,25
975,713,1,1,1254,45
779,713,1,1,337,28
3000,714,1,1,377,23
2105,714,1,1,53,47
1635,714,1,1,505,5
1620,714,1,1,34,5
1575,714,1,1,70,45
899,714,1,1,305,6
849,714,1,1,635,45
809,714,1,1,858,28
2098,715,1,1,1204,21
1970,715,1,1,659,49
1775,715,1,1,1123,20
1762,715,1,1,1310,21
1690,715,1,1,1273,36
1420,715,1,1,1102,4
1195,715,1,1,1261,46
1105,715,1,1,891,7
1000,715,1,1,1236,25
990,715,1,1,880,4
979,715,1,1,1334,24
895,715,1,1,1254,45
849,715,1,1,1245,45
835,715,1,1,836,11
815,715,1,1,836,11
815,715,1,1,836,11
804,715,1,1,1102,4
665,715,1,1,635,45
650,715,1,1,635,45
1515,716,1,1,869,5
1099,716,1,1,1199,36
1019,716,1,1,836,11
995,716,1,1,620,28
895,716,2,1,752,25
824,716,1,1,562,50
783,716,1,1,1348,25
760,716,1,1,448,45
2300,717,1,1,1566,36
2210,717,1,1,786,5
1350,717,1,1,255,28
1265,717,1,1,490,21
1200,717,1,1,490,21
1022,717,1,1,70,45
1018,717,1,1,369,45
930,717,1,1,1274,24
791,717,1,1,76,25
605,717,1,1,1066,18
1705,718,2,1,70,45
1300,718,2,1,350,10
1269,718,1,1,776,6
1119,718,1,1,893,47
1065,718,1,1,53,45
895,718,2,1,53,45
880,718,1,1,1117,10
859,718,1,1,894,46
805,718,1,1,697,44
675,718,1,1,635,45
670,718,1,1,635,45
2190,719,1,1,700,49
1795,719,1,1,1244,49
1693,719,1,1,659,49
1499,719,1,1,302,21
1319,719,1,1,459,45
1279,719,1,1,459,45
1229,719,1,1,836,11
1094,719,1,1,836,11
1079,719,1,1,836,11
1064,719,1,1,968,45
1025,719,1,1,1245,45
969,719,2,1,1219,45
883,719,1,1,104,30
810,719,1,1,648,16
635,719,1,1,353,11
3389,720,1,1,208,20
3200,720,2,1,1249,5
2775,720,2,1,1470,8
2727,720,1,1,208,20
2315,720,1,1,1362,20
2165,720,1,1,1086,5
2100,720,1,1,906,24
1995,720,1,1,1244,49
1990,720,1,1,1000,32
1885,720,1,1,686,32
1832,720,1,1,1304,32
1795,720,1,1,310,5
1795,720,1,1,1470,8
1775,720,1,1,266,32
1750,720,1,1,1137,39
1720,720,1,1,351,5
1700,720,2,2,974,7
1695,720,2,1,786,5
1590,720,1,1,906,24
1589,720,1,1,1113,5
1575,720,1,1,727,49
1445,720,1,1,1195,5
1309,720,1,1,370,6
1250,720,2,1,170,6
1225,720,2,1,811,50
1225,720,1,1,743,21
1201,720,1,1,1158,28
1185,720,1,1,399,24
1152,720,1,1,68,6
1130,720,1,1,1179,35
1100,720,2,1,1041,17
1084,720,1,1,1179,35
1020,720,1,1,1236,25
1009,720,1,1,1472,23
999,720,1,1,682,25
986,720,1,1,741,35
975,720,1,1,1245,45
955,720,1,1,1219,45
946,720,2,1,77,21
919,720,1,1,70,45
905,720,1,1,305,6
895,720,1,1,1043,30
895,720,1,1,305,6
845,720,1,1,35,1
841,720,1,1,1041,17
835,720,2,1,1166,43
835,720,2,1,1166,43
825,720,1,1,1043,30
795,720,2,1,244,13
790,720,1,1,1057,17
650,720,2,1,964,13
620,720,2,1,327,23
600,720,1,1,585,45
599,720,1,1,1486,25
2850,721,1,1,1264,5
1995,721,3,1,1244,49
1440,721,1,1,1180,49
1260,721,1,1,215,39
1029,721,1,1,1245,45
915,721,1,1,1245,45
841,721,1,1,1236,25
2795,722,1,1,1031,5
1814,722,1,1,273,15
1500,722,1,1,813,24
1445,722,1,1,1053,10
1400,722,1,1,970,32
1195,722,2,1,811,50
1165,722,1,1,68,6
1039,722,1,1,635,45
985,722,1,1,844,37
950,722,1,1,1370,45
950,722,1,1,651,45
940,722,1,1,968,45
928,722,1,1,1012,45
910,722,1,1,1245,45
855,722,1,1,1230,24
828,722,1,1,27,45
795,722,1,1,918,40
769,722,1,1,705,44
3528,723,1,1,1255,5
3027,723,1,1,668,32
2280,723,1,1,1470,8
1677,723,1,1,1062,5
1587,723,1,1,736,21
1212,723,1,1,352,45
1149,723,1,1,1423,38
945,723,1,1,53,45
940,723,1,1,1245,45
835,723,1,1,908,29
800,723,1,1,1155,50
715,723,1,1,1313,43
2500,724,1,1,70,45
1759,724,1,1,104,49
1425,724,1,1,940,32
1220,724,1,1,1423,38
1205,724,1,1,600,5
1045,724,1,1,267,28
900,724,1,1,510,45
825,724,1,1,1101,40
640,724,2,1,987,18
2319,725,1,1,786,5
2195,725,1,1,794,5
2135,725,1,1,794,5
1675,725,2,1,1101,40
1650,725,1,1,1441,5
1650,725,1,1,1237,24
1625,725,1,1,1364,20
1565,725,1,1,1182,47
1550,725,1,1,1310,21
1544,725,1,1,70,45
1501,725,1,1,306,21
1438,725,1,1,1114,32
1365,725,1,1,944,49
1275,725,1,1,692,49
1270,725,1,1,820,31
1270,725,2,1,788,6
1240,725,1,1,820,31
1200,725,1,1,139,24
1200,725,2,1,1393,46
1170,725,1,1,1284,4
1100,725,1,1,343,24
1049,725,1,1,521,45
1015,725,1,1,233,28
993,725,1,1,746,11
975,725,1,1,72,45
970,725,2,1,139,16
945,725,1,1,72,45
932,725,1,1,1089,45
930,725,1,1,53,45
865,725,1,1,352,45
835,725,1,1,1245,45
825,725,1,1,70,45
820,725,1,1,70,45
800,725,2,1.5,1532,45
796,725,1,1,680,15
795,725,1,1,1164,21
775,725,2,1.5,1532,45
765,725,1,1,1245,45
735,725,1,1,1043,30
725,725,1,1,352,45
715,725,1,1,1043,30
685,725,1,1,1467,17
1653,726,1,1,1180,49
1339,726,1,1,243,45
1199,726,1,1,259,28
740,726,1,1,1423,38
705,726,2,1,176,37
2677,727,1,1,70,45
2235,727,1,1,919,5
1660,727,1,1,61,11
1355,727,1,1,997,47
1130,727,1,1,8,21
1003,727,1,1,1025,23
830,727,1,1,773,11
815,727,1,1,1387,10
795,727,1,1,191,36
761,727,2,1,978,19
670,727,1,1,682,25
1930,728,1,1,718,5
1730,728,1,1,1237,24
1375,728,2,1,687,31
1290,728,1,1,1243,46
1260,728,2,1,334,41
1100,728,1,1,1246,5
1020,728,1,1,741,35
1010,728,1,1,741,35
995,728,1,1,1438,24
960,728,1,1,35,1
930,728,1,1,665,50
815,728,1,1,70,45
2095,729,2,1,1287,49
1828,729,1,1,1174,49
1733,729,1,1,70,45
1069,729,1,1,70,45
904,729,1,1,1370,45
890,729,1,1,635,45
885,729,1,1,208,24
1989,730,1,1,1146,32
1812,730,1,1,1146,32
1525,730,1,1,1093,32
1325,730,1,1,1112,40
1298,730,1,1,95,39
1245,730,1,1,576,7
1190,730,1,1,831,32
1108,730,2,1,977,7
1089,730,1,1,1053,10
1050,730,1,1,1219,45
1025,730,1,1,1512,46
998,730,1,1,77,21
998,730,2,1,977,7
998,730,2,1,977,7
950,730,1,1,969,24
928,730,1,1,1245,45
900,730,1,1,1236,25
729,730,1,1,682,25
714,730,1,1,1370,45
690,730,1,1,1043,30
630,730,1,1,450,16
595,730,1,1,1412,17
2050,731,2,2,898,12
1964,731,1,1,70,45
1800,731,2,1,763,18
1305,731,1,1,635,45
1305,731,1,1,70,45
1040,731,1,1,1102,4
809,731,1,1,1184,14
510,731,1,1,1234,25
3295,732,1,1,1249,5
2264,732,1,1,1129,36
1875,732,1,1,104,49
1695,732,2,1,1287,49
1599,732,2,1.5,1137,39
1595,732,1,1,389,5
1535,732,1,1,1416,32
1260,732,1,1,743,21
1180,732,1,1,743,21
1115,732,1,1,352,45
1100,732,1,1,1575,19
2249,733,1,1,1086,5
2175,733,1,1,587,32
1912,733,1,1,1470,8
1511,733,1,1,884,10
1450,733,1,1,398,28
1390,733,1,1,1243,46
1340,733,2,1,1325,31
1096,733,1,1,1219,45
830,733,1,1,1022,13
1404,734,1,1,431,21
1400,734,1,1,70,45
1039,734,1,1,1116,45
929,734,1,1,1313,43
917,734,1,1,1245,45
885,734,1,1,1132,10
781,734,1,1,678,23
750,734,1,1,276,14
744,734,1,1,1166,43
703,734,1,1,307,16
2689,735,1,1,1212,5
2412,735,1,1,264,20
2350,735,2,1,1449,5
1719,735,1,1,53,47
1595,735,1,1,786,5
1568,735,2,2,447,39
1540,735,1,1,1351,5
1495,735,1,1,34,5
1429,735,1,1,104,49
1295,735,1,1,280,37
1294,735,2,1,16,47
1172,735,1,1,347,11
1160,735,2,1,251,15
1138,735,1,1,163,44
1125,735,1,2,132,47
1007,735,1,1,752,25
950,735,1,1,968,45
860,735,1,1,635,45
855,735,1,1,671,13
767,735,1,1,1516,16
1595,736,1,1,417,49
1520,736,1,1,892,45
1285,736,1,1,463,49
1101,736,1,1,635,45
1094,736,1,1,1245,45
980,736,1,1,989,47
1832,737,2,1,70,45
1795,737,1,1,453,47
1585,737,1,1,892,45
1155,737,1,1,635,45
925,737,1,1,682,25
795,737,1,1,1245,45
695,737,1,1,1475,13
1926,738,1,1,53,47
1708,738,1,1,513,5
1668,738,1,1,370,6
1649,738,1,1,1388,10
1445,738,1,1,70,45
1325,738,1,1,1513,22
1204,738,1,1,1158,28
985,738,1,1,384,21
700,738,1,1,1313,43
3895,739,1,1,1249,5
2175,739,1,1,1508,32
1792,739,1,1,659,49
1700,739,1,1,96,31
1480,739,1,1,530,6
1450,739,1,1,1237,24
1240,739,1,1,1414,21
1220,739,1,1,524,4
1195,739,1,1,1136,5
771,739,1,1,1313,43
3869,740,1,1,1249,5
2195,740,1,1,1326,20
2038,740,3,1,53,47
1979,740,0,1,53,47
1929,740,1,1,1437,5
1725,740,1,1,807,49
1610,740,1,1,216,5
1500,740,1,1,700,49
1461,740,1,1,70,45
1420,740,1,1,904,50
1400,740,1,1,700,49
1345,740,1,1,370,6
1190,740,1,1,1102,4
1168,740,1,1,1187,45
1145,740,1,1,305,6
1100,740,1,1,70,45
1095,740,1,1,1043,30
1060,740,1,1,404,7
1020,740,1,1,1095,4
1015,740,2,1,432,49
1015,740,1,1,404,7
1012,740,2,1,977,7
982,740,2,1,977,7
970,740,1,1,918,40
960,740,1,1,404,7
955,740,1,1,404,7
945,740,1,1,404,7
760,740,1,1,1057,17
735,740,2,1,373,13
715,740,2,1,752,25
690,740,1,1,1230,24
1686,741,1,1,659,49
1627,741,1,1,453,47
1392,741,1,1,807,49
1325,741,1,1,451,49
1273,741,1,1,738,21
1146,741,1,1,504,45
1110,741,1,1,299,21
865,741,1,1,70,45
3160,742,1,1,147,20
2295,742,1,1,1004,5
1600,742,1,1,1461,20
1440,742,1,1,273,15
1295,742,1,1,1237,24
1199,742,1,1,352,45
1195,742,1,1,1122,45
1147,742,1,1,172,28
1060,742,2,1,251,15
990,742,1,1,1158,28
820,742,1,1,1500,13
771,742,1,1,1313,43
735,742,1,1,758,17
1710,743,1,1,904,50
1545,743,1,1,635,45
1543,743,1,1,352,45
1215,743,2,1,1034,32
1140,743,1,1,70,45
901,743,1,1,145,19
775,743,1,1,904,50
1815,744,1,1,1525,32
1625,744,1,1,582,21
1465,744,1,1,904,50
1399,744,2,1,1446,49
1300,744,1,1,411,24
1287,744,1,1,1188,47
1280,744,2,1,1112,40
1268,744,1,1,40,23
1263,744,1,1,273,15
1223,744,1,1,143,15
1197,744,1,1,635,45
1187,744,1,1,70,45
833,744,2,1,77,21
784,744,1,1,1040,38
2298,745,1,1,587,36
2055,745,1,1,1000,32
1910,745,2,1,149,6
1559,745,2,1,387,31
1510,745,1,1,273,15
1495,745,1,1,336,18
1435,745,1,1,862,40
1035,745,1,1,1243,46
1030,745,2,1,60,11
950,745,1,1,775,3
950,745,1,1,836,11
925,745,1,1,448,45
864,745,1,1,352,45
685,745,1,1,763,18
675,745,1,1,1348,25
663,745,1,1,1454,45
1665,746,1,1,1237,24
1115,746,1,1,1102,4
996,746,1,1,53,45
700,746,1,1,1101,40
3000,747,1,1,1470,8
2200,747,1,1,1243,46
1576,747,1,1,352,45
1520,747,1,1,1237,24
1344,747,1,1,377,23
1325,747,1,1,1310,21
1125,747,1,1,486,10
1049,747,1,1,741,35
1014,747,1,1,70,45
820,747,1,1,1245,45
795,747,1,1,468,37
2850,748,1,1,1174,49
2791,748,1,1,1086,5
2488,748,1,1,668,32
2357,748,1,1,310,5
2155,748,1,1,1508,32
1905,748,1,1,700,49
1849,748,1,1,509,21
1849,748,1,1,509,21
1537,748,1,1,257,42
1501,748,1,1,692,49
1501,748,1,1,692,49
1501,748,1,1,692,49
1501,748,1,1,692,49
1184,748,1,1,1245,45
1050,748,1,1,307,37
888,748,1,1,1013,37
739,748,1,1,352,45
700,748,2,1,373,13
600,748,1,1,1509,45
590,748,1,1,633,3
2450,749,2,1,503,5
1490,749,1,1,820,7
1430,749,1,1,890,50
1339,749,1,1,635,45
1300,749,1,1,1448,10
975,749,1,1,429,16
3825,750,1,1,981,36
3800,750,1,1,794,5
3440,750,1,1,1249,5
2600,750,1,1,640,5
2595,750,1,1,794,5
2500,750,1,1,1269,5
2500,750,2,1,1250,5
2350,750,1,1,794,5
2300,750,1,1,117,5
2230,750,1,1,763,20
2150,750,2,1,1413,5
2150,750,1,1,794,5
2000,750,1,1,77,21
1995,750,1,1,794,5
1895,750,1,1,273,15
1895,750,1,1,1086,5
1860,750,1,1,370,6
1847,750,1,1,70,45
1825,750,1,1,652,5
1800,750,2,1,1137,39
1800,750,1,1,77,21
1750,750,1,1,53,47
1743,750,1,1,1522,32
1738,750,2,2,84,19
1708,750,1,1,104,49
1700,750,1,1,1326,32
1695,750,2,1,786,5
1675,750,2,1,1248,5
1650,750,3,1,273,15
1649,750,1,1,1388,10
1645,750,1,1,1142,49
1610,750,1,1,190,5
1606,750,1,1,34,5
1595,750,3,1,811,50
1555,750,1,1,711,5
1550,750,1,1,190,5
1530,750,1,1,771,21
1525,750,1,1,34,5
1500,750,1,1,906,24
1475,750,1,1,811,50
1475,750,1,1,415,24
1470,750,1,1,34,5
1421,750,1,1,370,6
1400,750,1,1,907,24
1397,750,1,1,370,6
1395,750,3,1,1505,16
1375,750,1,1,811,50
1375,750,1,1,997,47
1345,750,2,1,613,39
1340,750,1,1,583,39
1329,750,1,1,135,24
1259,750,1,1,635,45
1255,750,1,1,521,45
1255,750,1,1,352,45
1249,750,1,1,1553,10
1242,750,1,1,1194,21
1242,750,1,1,1194,21
1240,750,2,1,1043,30
1225,750,1,1,820,7
1180,750,1,1,70,45
1160,750,1,1,319,40
1145,750,1,1,521,45
1145,750,1,1,1511,24
1135,750,2,1,904,50
1125,750,1,1,635,45
1101,750,2,1,61,11
1085,750,1,1,1038,45
1075,750,1,1,458,29
1055,750,1,1,1318,11
1035,750,1,2,370,6
999,750,1,1,1237,24
995,750,1,1,69,11
989,750,1,1,741,35
987,750,2,1,977,7
982,750,2,1,977,7
980,750,2,1,1100,45
969,750,1,1,180,24
965,750,1,1,746,11
955,750,1,1,904,50
950,750,2,1,280,37
950,750,1,1,589,7
930,750,1,1,741,35
928,750,2,1,897,37
925,750,1,1,70,45
925,750,1,1,966,50
922,750,2,1,208,24
920,750,2,1,1505,16
915,750,1,1,635,45
900,750,1,1,1388,10
900,750,2,1,307,37
895,750,1,1,1221,23
895,750,1,1,549,6
884,750,1,1,448,45
880,750,1,1,1158,28
875,750,1,1,1399,45
850,750,1,1,1138,47
829,750,1,1,682,25
820,750,1,1,1557,32
818,750,2,1,422,45
814,750,1,1,1158,28
810,750,2,1,259,28
810,750,1,1,904,50
800,750,2,1,1138,47
780,750,1,1,682,25
780,750,1,1,1216,11
779,750,1,1,1216,11
779,750,1,1,1216,11
775,750,2,1,1341,49
761,750,1,1,1216,11
750,750,1,1,284,23
750,750,2,1,382,13
750,750,1,1,1112,40
740,750,1,1,84,19
730,750,1,1,796,18
725,750,1,1,697,44
719,750,1,1,306,42
700,750,2,1,1475,13
695,750,1,1,1296,17
690,750,1,1,1387,10
685,750,1,1,635,45
679,750,1,1,1040,38
675,750,1,1,1126,23
675,750,2,1,1141,40
650,750,1,1,769,23
635,750,1,1,697,44
625,750,2,1,31,13
622,750,1,1,474,18
620,750,1,1,1408,37
615,750,2,1,661,23
606,750,1,1,36,16
595,750,2,1,547,29
575,750,1,1,1208,25
560,750,2,1,999,38
550,750,2,1,1531,17
548,750,2,1,1401,45
525,750,2,1,990,17
505,750,1,1,682,25
2607,751,1,1,837,5
2102,751,1,1,1022,5
2027,751,1,1,1022,5
1321,751,1,1,370,6
1314,751,1,1,635,45
1305,751,1,1,305,6
1270,751,1,1,370,6
1270,751,1,1,305,6
1048,751,1,1,1219,45
1045,751,1,1,741,35
1032,751,1,1,1245,45
945,751,1,1,2,45
918,751,1,1,826,45
905,751,1,1,2,45
900,751,1,1,682,25
779,751,1,1,1057,17
530,751,1,1,360,37
2620,752,1,1,668,32
1976,752,1,1,1146,32
1720,752,1,1,1146,32
1674,752,1,1,372,21
1380,752,1,1,1552,10
1295,752,1,1,1123,24
1250,752,1,1,415,24
1166,752,1,1,635,45
1165,752,1,1,399,24
1110,752,1,1,1102,4
1049,752,1,1,635,45
984,752,1,1,578,19
960,752,2,1,1505,16
953,752,1,1,48,28
953,752,1,1,48,28
937,752,1,1,540,19
1680,753,1,1,352,45
1565,753,1,1,352,45
1405,753,1,1,336,49
1175,753,1,1,70,45
917,753,1,1,1245,45
915,753,1,1,1500,13
800,753,1,1,962,50
680,753,1,1,646,25
2995,754,1,1,1031,5
2164,754,1,1,37,20
1434,754,1,1,352,45
1361,754,1,1,352,45
1085,754,1,1,1102,4
951,754,2,1,77,21
931,754,1,1,1420,4
890,754,1,1,186,45
833,754,1,1,233,28
720,754,1,1,682,25
2600,755,1,1,1566,36
2570,755,1,1,352,45
1695,755,1,1,513,5
1655,755,1,1,1485,32
1375,755,1,1,1211,32
1195,755,1,1,1239,24
1164,755,1,1,1060,21
1075,755,1,1,70,45
1066,755,1,1,635,45
750,755,1,1,1112,40
716,755,1,1,866,44
639,755,1,1,1348,25
2445,756,1,1,161,5
1634,756,1,1,635,45
1630,756,0,1,970,32
1495,756,2,1,304,32
1464,756,1,1,273,15
1225,756,1,1,134,21
1200,756,1,1,1318,11
1195,756,1,1,134,21
1120,756,1,1,635,45
995,756,1,1,800,45
705,756,1,1,563,28
1962,757,1,1,206,5
1925,757,1,1,582,21
1408,757,1,1,370,6
1242,757,1,1,989,47
1202,757,1,1,129,2
895,757,1,1,1238,11
880,757,1,1.5,750,17
565,757,1,1,635,45
2850,758,2,1,1470,8
1719,758,1,1,40,23
1667,758,1,1,1103,5
1650,758,1,1,692,49
1200,758,1,1,366,50
1181,758,1,1,370,6
1000,758,2,1,965,20
949,758,1,1,1245,45
800,758,1,1,635,45
734,758,1,1,1245,45
675,758,2,1,768,30
630,758,1,1,36,16
2450,759,1,1,1465,5
2053,759,1,1,957,44
2050,759,1,1,582,21
1705,759,1,1,70,45
1190,759,1,1,49,10
1150,759,1,1,1114,32
1141,759,1,1,746,11
1120,759,1,1,501,47
1059,759,1,1,199,24
1029,759,1,1,635,45
877,759,1,1,913,45
739,759,1,1,139,16
675,759,2,1,801,45
670,759,1,1,848,37
5000,760,0,1,885,10
2240,760,1,1,1555,20
1915,760,1,1,273,15
1850,760,2,1,794,5
1595,760,1,1,900,32
1565,760,1,1,1038,45
1475,760,1,1,198,48
1443,760,1,1.5,338,21
1406,760,2,1,273,15
1320,760,3,1,1505,16
1300,760,1,1,907,24
1175,760,1,1,923,45
1175,760,1,1,831,32
1170,760,1,1,352,45
1050,760,3,1,251,15
975,760,1,1,22,11
966,760,1,1,53,45
960,760,1,1,255,28
890,760,2,1,1565,49
813,760,1,1,233,28
800,760,1,1,763,18
774,760,1,1,450,16
744,760,1,1,462,3
695,760,1,1,741,35
660,760,2,1,722,16
630,760,2,1,1348,25
2375,761,1,1,1476,20
2220,761,1,1,408,32
1750,761,2,2,70,45
1725,761,1,1,689,49
1228,761,1,1,291,10
1150,761,1,1,590,50
1751,762,0,1,53,47
1551,762,1,1,352,45
1495,762,1,1,1468,41
1400,762,1,1,947,15
1314,762,1,1,61,11
3733,763,1,1,1269,5
3160,763,2,1,251,15
3135,763,1,1,837,5
1455,763,1,1,182,6
1190,763,1,1,529,21
1190,763,1,1,529,21
1055,763,1,1,529,21
1027,763,1,1,741,35
2199,764,2,2,1287,49
1349,764,1,1,997,47
1309,764,1,1,997,47
920,764,1,1,61,11
725,764,1,1,586,43
2935,765,1,1,794,5
2626,765,2,1,20,20
1425,765,1,1,1557,24
1380,765,1,1,472,32
1380,765,1,1,472,32
1320,765,1,1,472,32
1225,765,1,1,472,32
1205,765,1,1,472,32
1180,765,1,1,472,32
1175,765,2,1,820,31
1016,765,1,1,70,45
925,765,1,1,635,45
858,765,2,2,904,50
369,765,1,1,751,16
2240,766,1,1,413,32
1695,766,1,1,957,44
1135,766,1,1,1272,10
1035,766,1,1,70,45
925,766,1,1,722,16
640,766,1,1,477,50
288,766,1,1,887,16
1640,767,1,1,582,21
1617,767,1,1,582,21
1599,767,2,1,1239,24
1264,767,1,1,70,45
1161,767,1,1,1180,49
1019,767,1,1,1219,45
810,767,1,1,255,28
795,767,1,1,732,16
636,767,1,1,972,16
3294,768,1,1,668,32
1409,768,1,1,482,6
1407,768,1,1,482,6
1400,768,1,1,904,50
1150,768,1,1,1503,46
1149,768,1,1,581,47
1085,768,1,1,1219,45
915,768,1,1,352,45
850,768,1,1,94,50
750,768,1,1,1313,43
4500,769,1,1,1249,5
3595,769,1,1,1249,5
1250,769,1,1,352,45
1113,769,1,1,1071,10
1033,769,1,1,1245,45
894,769,1,1,70,45
1750,770,1,1,425,32
1745,770,1,1,1204,21
1632,770,1,1,582,21
1475,770,1,1,807,49
1455,770,2,1,811,50
1425,770,1,1,509,21
1380,770,1,1,352,45
1325,770,1,1,306,21
1271,770,1,1,1560,11
1250,770,2,1,536,31
1190,770,1,1,529,21
1185,770,1,1,529,21
1185,770,1,1,1416,32
1025,770,2,1,1243,46
931,770,1,1,280,37
905,770,1,1,198,28
850,770,1,1,280,37
845,770,2,1,1006,35
783,770,2,1,1207,3
750,770,1,1,608,28
750,770,1,1,608,28
675,770,2,1,1551,28
650,770,1,1,550,23
625,770,1,1,139,15
2490,771,1,1,1086,5
1565,771,1,1,472,32
1035,771,1,1,1245,45
1005,771,1,1,448,45
975,771,1,1,1365,37
2173,772,1,1,1470,8
1967,772,1,1,1470,8
1964,772,1,1,1470,8
1420,772,1,1,1115,32
1390,772,1,1,745,32
1259,772,1,1,70,45
1220,772,1,1,1115,32
1025,772,1,1,580,28
993,772,1,1,1245,45
1595,773,1,1,1052,15
1515,773,1,1,399,24
1515,773,1,1,352,45
1090,773,1,1,1099,50
975,773,1,1,810,11
955,773,1,1,280,37
945,773,2,2,352,45
2564,774,1,1,1086,5
2207,774,1,1,786,5
1960,774,2,2,251,15
1365,774,1,1,1381,11
1310,774,1,1,556,45
1300,774,1,1,904,50
1127,774,1,1,748,45
1125,774,1,1,1102,4
1050,774,1,1,1116,45
1010,774,1,1,1043,30
959,774,1,1,1245,45
850,774,1,1,325,45
739,774,2,2,462,3
3900,775,2,1,1073,5
2250,775,1,1,920,32
1982,775,1,1,70,45
1745,775,2,1,1157,32
1570,775,1,1,322,5
1399,775,1,1,70,45
1386,775,2,1,1112,40
1299,775,1,1,70,45
1260,775,2,2,1505,16
1204,775,2,1,370,6
1181,775,1,1,189,32
1120,775,1,1,189,32
1050,775,2,1,109,28
1050,775,1,1,1237,24
1039,775,1,1,70,45
1000,775,1,1,1245,45
999,775,1,1,1243,46
999,775,1,1,836,11
989,775,1,1,906,24
960,775,2,1,307,37
875,775,1,1,554,37
850,775,2,1,1043,30
840,775,1,1,191,36
814,775,1,1,635,45
780,775,2,1,373,13
698,775,1,1,581,47
2707,776,1,1,70,45
1822,776,1,1,659,49
1526,776,1,1,941,32
1497,776,1,1,1462,21
1438,776,1,1,352,45
1416,776,1,1,352,45
1400,776,1,1,941,32
1269,776,1,1,319,40
1249,776,1,1,352,45
1225,776,1,1,1245,45
1130,776,2,1,65,2
1100,776,1,1,1417,39
835,776,1,1,908,29
805,776,1,1,821,29
2221,777,1,1,794,5
2100,777,1,1,1248,5
2000,777,1,1,815,20
1913,777,1,1,306,21
1554,777,1,1,70,45
1447,777,1,1,956,31
1019,777,1,1,635,45
850,777,1,1,1245,45
835,777,2,1,1403,6
820,777,1,1,1040,38
720,777,1,1,1313,43
1435,778,1,1,1310,21
1120,778,1,1,1245,45
1109,778,1,1,741,35
2595,779,2,1,1287,49
2123,779,1,1,1085,32
2123,779,1,1,1085,32
1907,779,1,1,957,44
1691,779,1,1,1529,50
1610,779,1,1,606,47
1222,779,1,1,70,45
1068,779,1,1,448,45
3950,780,1,1,1249,5
2170,780,1,1,498,44
2150,780,2,1,1248,5
2050,780,1,1,104,49
1700,780,2,1,1254,5
1652,780,1,1,807,49
1605,780,1,1,1310,21
1581,780,1,1,863,49
1421,780,1,1,70,45
1356,780,1,1,268,47
1315,780,1,1,35,1
1295,780,2,1,581,31
1245,780,1,1,743,21
1190,780,1,1,451,49
1161,780,1,1,1388,10
1149,780,1,1,732,24
1138,780,2,2,1387,10
1089,780,1,1,1053,10
1060,780,2,1,305,6
1030,780,1,1,1230,24
1017,780,1,1,746,11
990,780,1,1,358,13
970,780,1,1,1221,23
950,780,2,1,305,6
855,780,1,1,61,11
848,780,1,1,612,37
821,780,1,1,858,28
784,780,2,1,464,25
780,780,1,1,588,23
755,780,1,1,1112,40
740,780,2,1,1313,43
695,780,2,1,31,13
695,780,2,1,31,13
661,780,1,1,1533,37
550,780,2,1,1300,13
1754,781,1,1,1310,21
1450,781,1,1,1038,45
1440,781,1,1,725,5
1068,781,1,1,398,28
919,781,1,1,635,45
765,781,1,1,104,30
3702,782,1,1,1031,5
2385,782,1,1,700,49
2015,782,1,1,573,32
1385,782,1,1,338,21
1374,782,1,1,635,45
1290,782,1,1,352,45
1225,782,1,1,1179,35
1199,782,1,1,1553,10
1100,782,2,1,14,33
1100,782,1,1,70,45
925,782,1,1,448,45
860,782,1,1,821,29
2505,783,1,1,1146,32
2245,783,2,1,213,5
2225,783,1,1,273,15
2220,783,1,1,980,36
1744,783,1,1,476,5
1395,783,1,1,1022,5
980,783,1,1,352,45
899,783,1,1,48,28
650,783,2,2,360,37
2497,784,2,1,1086,5
1450,784,1,1,552,23
1400,784,1,1,280,37
1400,784,1,1,280,37
1350,784,1,1,280,37
1245,784,1,1,305,6
1203,784,1,1,635,45
1190,784,1,1,1457,47
1185,784,1,1,266,32
1108,784,1,1,826,45
1100,784,1,1,72,45
1073,784,1,1,310,28
1050,784,1,1,72,45
1050,784,1,1,72,45
1050,784,1,1,72,45
1020,784,1,1,72,45
