amenities,bathrooms,bedrooms,pets_allowed,square_feet,cityname,state,monthly_price
"ac,cable or satellite,clubhouse,dishwasher,elevator,gated,gym,internet access,parking,patio/deck,pool,refrigerator,storage,washer dryer",1,2,"cats,dogs",546,suwanee,ga,1495
"cable or satellite,clubhouse,elevator,hot tub,internet access,parking,patio/deck,pool",1,2,"cats,dogs",546,saint louis park,mn,1490
"cable or satellite,clubhouse,dishwasher,elevator,fireplace,internet access,parking,pool,refrigerator",1,2,"cats,dogs",546,alexandria,va,1316
"cable or satellite,dishwasher,hot tub,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,2,"cats,dogs",546,englewood,co,1261
"dishwasher,patio/deck",1,2,none,546,champaign,il,1250
NA,1,2,none,546,san antonio,tx,1120
"basketball,cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,playground,pool,refrigerator,storage,tennis",1,1,"cats,dogs",546,kissimmee,fl,895
"cable or satellite,dishwasher,garbage disposal,internet access,parking,pool,refrigerator",1,1,"cats,dogs",546,houston,tx,625
NA,1,1,none,546,east grand forks,mn,495
NA,0,2,"cats,dogs",547,chicago,il,1739
"parking,patio/deck",1,1,"cats,dogs",547,chicago,il,1216
"dishwasher,elevator,parking,pool,refrigerator",1,2,none,547,san antonio,tx,1185
"gym,pool,storage,tennis,washer dryer",1,1,none,547,austin,tx,1000
"dishwasher,parking,pool",1,1,none,547,austin,tx,999
patio/deck,1,1,none,547,anchorage,ak,915
NA,1,1,"cats,dogs",547,moorhead,mn,850
"cable or satellite,dishwasher,fireplace,internet access,parking,refrigerator",1,2,"cats,dogs",548,atlanta,ga,1595
"elevator,parking,pool",1,0,"cats,dogs",548,houston,tx,1309
NA,1,3,none,548,austin,tx,1230
"elevator,parking,pool",1,0,"cats,dogs",548,houston,tx,1189
NA,1,1,"cats,dogs",548,phoenix,az,1065
NA,1,1,cats,548,anchorage,ak,935
"dishwasher,refrigerator",1,1,"cats,dogs",549,san francisco,ca,4200
"ac,dishwasher,gym,parking,playground,pool,washer dryer,wood floors",1,2,none,549,cambridge,ma,2659
"basketball,gym,internet access,pool",1,1,"cats,dogs",549,redmond,wa,1617
dishwasher,1,1,none,549,san antonio,tx,903
"dishwasher,patio/deck",1,2,none,549,urbana,il,840
dishwasher,1,1,none,549,san antonio,tx,828
"cable or satellite,dishwasher,internet access,parking,patio/deck,refrigerator,storage",1,1,none,550,washington,dc,2175
NA,1,1,cats,550,hermosa beach,ca,2075
NA,1,1,"cats,dogs",550,hayward,ca,1899
NA,1,1,cats,550,redondo beach,ca,1895
NA,1,0,"cats,dogs",550,washington,dc,1820
NA,1,1,"cats,dogs",550,seattle,wa,1700
"elevator,parking,refrigerator",1,0,none,550,null,null,1649
"dishwasher,parking,refrigerator",1,1,"cats,dogs",550,tampa,fl,1599
NA,1,1,none,550,denver,co,1500
NA,1,1,none,550,anaheim,ca,1485
"dishwasher,parking,patio/deck,pool",1,2,"cats,dogs",550,minneapolis,mn,1420
"dishwasher,parking,patio/deck,pool",1,2,"cats,dogs",550,minneapolis,mn,1400
cable or satellite,1,1,"cats,dogs",550,san diego,ca,1385
"ac,cable or satellite,wood floors",1,1,none,550,washington,dc,1385
pool,1,0,cats,550,bethesda,md,1332
"cable or satellite,dishwasher,internet access,parking,refrigerator,storage",1,1,cats,550,evanston,il,1320
NA,1,2,none,550,medford,ma,1200
NA,1,NA,none,550,medford,ma,1200
"dishwasher,parking,pool",1,1,none,550,austin,tx,1195
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",550,dallas,tx,1165
NA,1,1,"cats,dogs",550,reno,nv,1100
"ac,cable or satellite,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,refrigerator,storage,tv,washer dryer,wood floors",1,1,"cats,dogs",550,dallas,tx,1100
pool,1,1,"cats,dogs",550,saint petersburg,fl,1055
"cable or satellite,dishwasher,parking,patio/deck,pool,refrigerator",1,2,"cats,dogs",550,kansas city,mo,1020
NA,1,1,none,550,denver,co,995
NA,1,1,"cats,dogs",550,atlanta,ga,995
"cable or satellite,clubhouse,gated,internet access,parking,pool,tennis,view",1,1,"cats,dogs",550,tampa,fl,985
NA,1,1,"cats,dogs",550,secane,pa,979
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",550,west allis,wi,975
"parking,storage",1,1,cats,550,madison,wi,955
"parking,wood floors",1,1,none,550,denver,co,950
"cable or satellite,clubhouse,hot tub,pool,tennis",1,1,none,550,austin,tx,945
NA,1,1,cats,550,wheaton,il,925
NA,1,1,none,550,austin,tx,916
NA,1,1,"cats,dogs",550,austin,tx,910
"dishwasher,parking,storage",1,1,cats,550,cincinnati,oh,899
"cable or satellite,hot tub,pool",1,1,none,550,austin,tx,890
NA,1,0,none,550,bloomington,in,889
"dishwasher,gated,patio/deck,pool,storage",1,1,"cats,dogs",550,dallas,tx,865
"cable or satellite,dishwasher,garbage disposal,internet access,parking,refrigerator",1,1,"cats,dogs",550,bloomington,in,850
"cable or satellite,internet access,parking,refrigerator",1,1,cats,550,minneapolis,mn,845
"cable or satellite,dishwasher,fireplace,garbage disposal,gated,hot tub,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,1,"cats,dogs",550,tampa,fl,837
pool,1,1,"cats,dogs",550,dallas,tx,835
dishwasher,1,1,none,550,san antonio,tx,834
NA,1,1,"cats,dogs",550,anchorage,ak,830
"dishwasher,patio/deck,pool,refrigerator",1,1,"cats,dogs",550,ypsilanti,mi,829
NA,1,1,dogs,550,georgetown,tx,825
pool,1,1,"cats,dogs",550,dallas,tx,825
"clubhouse,gated,golf,internet access,patio/deck,pool,storage",1,1,"cats,dogs",550,omaha,ne,800
"gated,gym,parking,storage",1,2,"cats,dogs",550,hartford,ct,795
NA,1,1,"cats,dogs",550,baltimore,md,784
NA,1,1,none,550,bloomington,in,779
"parking,refrigerator,storage",1,1,cats,550,milwaukee,wi,775
"dishwasher,fireplace,garbage disposal,parking,patio/deck,refrigerator,storage",1,2,"cats,dogs",550,lafayette,in,750
"dishwasher,elevator,parking,refrigerator",1,1,"cats,dogs",550,east lansing,mi,720
"basketball,hot tub,pool,tv,tennis,washer dryer",1,1,none,550,edmond,ok,695
"cable or satellite,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",550,kansas city,ks,665
parking,1,0,none,550,spokane,wa,650
"parking,refrigerator",1,1,"cats,dogs",550,west lafayette,in,635
"cable or satellite,clubhouse,fireplace,gated,pool,refrigerator",1,1,"cats,dogs",550,houston,tx,635
"parking,pool",1,2,"cats,dogs",550,prairie village,ks,630
NA,1,1,none,550,ogden,ia,625
"dishwasher,fireplace,garbage disposal,parking,patio/deck,pool,refrigerator",1,2,"cats,dogs",550,omaha,ne,610
"dishwasher,parking,pool,refrigerator",1,2,"cats,dogs",550,toledo,oh,600
"parking,refrigerator,wood floors",1,1,none,550,springdale,ar,600
patio/deck,1,1,none,550,lima,oh,584
"dishwasher,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",550,springfield,mo,580
NA,0,1,"cats,dogs",550,amarillo,tx,550
NA,1,1,none,550,portsmouth,oh,550
NA,1,2,"cats,dogs",550,minot,nd,545
NA,1,1,"cats,dogs",550,minot,nd,545
NA,1,1,none,550,grand forks,nd,525
NA,1,1,"cats,dogs",550,minot,nd,525
NA,1,1,"cats,dogs",550,minot,nd,515
NA,1,1,"cats,dogs",550,van buren,ar,510
NA,1,1,"cats,dogs",550,tulsa,ok,500
NA,1,1,none,550,minot,nd,480
NA,1,2,"cats,dogs",551,seattle,wa,1855
"ac,wood floors",1,1,none,551,hackensack,nj,1250
NA,0,1,"cats,dogs",551,dallas,tx,1085
NA,1,3,"cats,dogs",551,lawrence,ks,980
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,parking,patio/deck,playground,refrigerator",1,2,"cats,dogs",551,rochester,mn,900
dishwasher,1,1,"cats,dogs",552,san francisco,ca,3495
"gym,patio/deck",1,2,none,552,bellevue,wa,1665
NA,1,1,"cats,dogs",552,saratoga springs,ny,1595
NA,1,2,"cats,dogs",552,san antonio,tx,1250
"cable or satellite,dishwasher,elevator,internet access,parking,patio/deck,pool,refrigerator",1,2,"cats,dogs",552,richmond,va,1195
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator",1,1,"cats,dogs",552,indianapolis,in,1030
"cable or satellite,elevator,parking,refrigerator,storage",1,1,"cats,dogs",553,saint louis,mo,995
"clubhouse,dishwasher,garbage disposal,gated,internet access,parking,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",553,baton rouge,la,970
NA,1,2,cats,554,atlanta,ga,1392
NA,1,3,"cats,dogs",554,plano,tx,1050
"dishwasher,parking,pool",1,1,none,554,austin,tx,860
"dishwasher,fireplace,parking,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",554,houston,tx,750
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator,storage",1,1,"cats,dogs",555,portland,or,1350
"garbage disposal,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",555,colorado springs,co,840
"dishwasher,patio/deck",1,1,none,555,champaign,il,780
NA,1,1,"cats,dogs",556,coronado,ca,2600
"cable or satellite,clubhouse,dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,1,dogs,556,milwaukee,wi,1250
"clubhouse,gym,hot tub,pool",1,1,none,556,austin,tx,1107
"dishwasher,parking,pool",1,1,none,556,austin,tx,910
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,pool,refrigerator",1,3,"cats,dogs",557,atlanta,ga,1747
NA,1,1,none,557,philadelphia,pa,1350
dishwasher,1,1,none,557,san antonio,tx,845
NA,1,2,none,558,new brunswick,nj,2180
"pool,wood floors",1,1,none,558,austin,tx,1125
NA,1,1,none,558,san antonio,tx,1047
"clubhouse,gym,pool,storage",1,1,none,558,san antonio,tx,960
"ac,dishwasher,fireplace,gated,gym,patio/deck,pool",1,1,"cats,dogs",558,dallas,tx,840
"cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage,tennis",1,3,"cats,dogs",558,stone mountain,ga,764
"dishwasher,fireplace,parking,patio/deck,pool",1,1,"cats,dogs",558,tulsa,ok,730
"cable or satellite,dishwasher,fireplace,hot tub,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,2,"cats,dogs",559,walnut creek,ca,2388
"clubhouse,parking,storage",1,1,none,559,pasadena,ca,1650
NA,1,1,"cats,dogs",559,portland,or,1450
"gym,pool,wood floors",1,1,none,559,austin,tx,1290
"dishwasher,elevator,internet access,parking,pool,refrigerator",1,1,"cats,dogs",559,austin,tx,1290
"clubhouse,dishwasher,elevator,hot tub,patio/deck,pool,refrigerator,storage",1,3,"cats,dogs",559,salt lake city,ut,1216
parking,1,1,none,559,merrimack,nh,1199
refrigerator,1,1,none,560,san francisco,ca,3500
NA,1,1,"cats,dogs",560,los angeles,ca,2045
"elevator,gated,gym,parking,pool,storage,washer dryer",1,1,none,560,austin,tx,1565
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,parking,patio/deck,pool,refrigerator,storage",1,2,"cats,dogs",560,minneapolis,mn,1387
"dishwasher,parking,pool",1,2,none,560,austin,tx,1233
"clubhouse,dishwasher,parking,playground,pool,refrigerator",1,1,"cats,dogs",560,hyattsville,md,1160
NA,1,1,none,560,edmonds,wa,1150
"basketball,cable or satellite,dishwasher,internet access,patio/deck,refrigerator,tennis",1,1,"cats,dogs",560,gainesville,fl,1009
NA,1,1,none,560,austin,tx,1000
NA,1,1,"cats,dogs",560,boise,id,975
NA,1,1,none,560,albany,ny,947
"basketball,gym,patio/deck,pool,storage",1,1,none,560,new london,ct,935
"basketball,gym,patio/deck,pool,storage",1,1,none,560,new london,ct,925
NA,1,1,none,560,phoenix,az,900
"dishwasher,internet access,parking,refrigerator",1,1,"cats,dogs",560,port orange,fl,894
"cable or satellite,clubhouse,dishwasher,fireplace,gym,patio/deck,pool,refrigerator,tennis,washer dryer",1,1,"cats,dogs",560,durham,nc,808
"parking,refrigerator,storage",1,1,"cats,dogs",560,fort myers,fl,800
NA,1,1,none,560,urbana,il,695
"basketball,cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,playground,refrigerator",1,1,"cats,dogs",560,frankfort,in,662
NA,1,1,"cats,dogs",560,bowling green,oh,650
"dishwasher,parking,patio/deck,refrigerator",1,1,none,560,lafayette,in,650
NA,1,1,none,560,sioux city,ia,644
NA,1,2,cats,560,elyria,oh,625
"dishwasher,parking,refrigerator",1,1,"cats,dogs",560,lafayette,in,615
"cable or satellite,refrigerator",1,1,"cats,dogs",560,west fargo,nd,450
"cable or satellite,dishwasher,garbage disposal,gated,internet access,parking,refrigerator",1,1,"cats,dogs",561,san francisco,ca,3495
"dishwasher,parking,patio/deck,pool,refrigerator",1,3,"cats,dogs",561,arlington,va,1889
NA,1,1,"cats,dogs",561,lakewood,ca,1610
"dishwasher,internet access,parking,pool,refrigerator",1,1,"cats,dogs",561,san antonio,tx,1300
"dishwasher,parking",1,1,"cats,dogs",561,milwaukee,wi,1183
"dishwasher,patio/deck,playground,refrigerator,tennis",1,1,"cats,dogs",561,tampa,fl,999
"clubhouse,dishwasher,fireplace,parking,pool,refrigerator,tennis",1,1,"cats,dogs",561,midland,tx,990
"cable or satellite,dishwasher,fireplace,gated,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",561,dallas,tx,974
"cable or satellite,dishwasher,fireplace,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,1,"cats,dogs",561,dallas,tx,959
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator",1,2,"cats,dogs",561,chattanooga,tn,898
"clubhouse,dishwasher,gated,parking,patio/deck,playground,pool,refrigerator",1,1,"cats,dogs",561,houston,tx,715
"cable or satellite,dishwasher,internet access,patio/deck,pool,refrigerator",1,3,"cats,dogs",562,oxon hill,md,1670
"dishwasher,elevator,parking,pool,refrigerator",1,1,"cats,dogs",562,austin,tx,1523
"cable or satellite,clubhouse,dishwasher,garbage disposal,internet access,parking,patio/deck,pool,refrigerator,storage",1,2,"cats,dogs",562,wauwatosa,wi,1285
NA,1,1,"cats,dogs",562,salt lake city,ut,1170
"clubhouse,dishwasher,fireplace,patio/deck,pool,refrigerator,storage",1,1,"cats,dogs",562,vancouver,wa,1115
"gym,parking",1,1,none,562,austin,tx,1089
"dishwasher,parking,pool",1,1,none,562,austin,tx,904
NA,1,1,"cats,dogs",562,austin,tx,901
"dishwasher,patio/deck,storage",1,1,"cats,dogs",562,kansas city,mo,880
NA,1,1,"cats,dogs",562,omaha,ne,695
NA,1,1,"cats,dogs",562,albuquerque,nm,685
"clubhouse,dishwasher,fireplace,hot tub,internet access,parking,patio/deck,pool,refrigerator,storage,view",1,2,"cats,dogs",563,minneapolis,mn,1409
"dishwasher,parking,pool",1,1,none,563,austin,tx,820
"cable or satellite,clubhouse,dishwasher,garbage disposal,parking,patio/deck,playground,pool,refrigerator,storage",1,2,"cats,dogs",563,raleigh,nc,777
"gated,pool",1,1,none,563,houston,tx,745
NA,1,1,none,563,lawrence,ks,615
pool,1,2,none,564,austin,tx,1475
"clubhouse,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,1,"cats,dogs",564,madison,wi,1305
NA,1,1,none,564,austin,tx,1150
NA,1,3,"cats,dogs",564,des moines,ia,975
"dishwasher,patio/deck,pool",1,3,"cats,dogs",564,oklahoma city,ok,530
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,patio/deck,refrigerator,storage",1,1,none,565,washington,dc,2075
NA,1,1,none,565,null,null,1840
"cable or satellite,internet access,parking,refrigerator",1,2,none,565,urbana,il,1310
parking,1,1,none,565,norfolk,va,1100
"doorman,elevator,parking,patio/deck,pool,storage",1,2,"cats,dogs",565,saint louis,mo,1064
"clubhouse,gym,pool",1,1,none,565,austin,tx,980
pool,1,1,none,565,austin,tx,865
"dishwasher,parking,pool",1,1,none,565,austin,tx,849
"cable or satellite,dishwasher,internet access,pool,refrigerator",1,1,"cats,dogs",565,dallas,tx,765
NA,1,3,"cats,dogs",565,grand forks,nd,670
"cable or satellite,internet access,parking,refrigerator",1,2,none,565,urbana,il,655
"ac,parking,refrigerator,storage",1,1,none,565,euclid,oh,600
"dishwasher,refrigerator,storage",1,1,"cats,dogs",566,san francisco,ca,3495
NA,1,2,"cats,dogs",566,austin,tx,2097
"cable or satellite,dishwasher,garbage disposal,internet access,parking,patio/deck,refrigerator,storage,tv",1,2,"cats,dogs",566,washington,dc,1595
NA,1,1,cats,566,minneapolis,mn,1245
"cable or satellite,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",566,midland,tx,1025
NA,1,1,"cats,dogs",566,omaha,ne,850
gated,1,1,"cats,dogs",566,houston,tx,755
"garbage disposal,parking,patio/deck,pool,refrigerator",1,1,"cats,dogs",566,tucson,az,685
"cable or satellite,clubhouse,dishwasher,elevator,garbage disposal,parking,patio/deck,refrigerator",1,2,"cats,dogs",567,null,null,1000
"cable or satellite,garbage disposal,parking,patio/deck,playground,refrigerator,storage",1,1,"cats,dogs",567,milwaukee,wi,704
parking,1,2,"cats,dogs",568,arlington,va,1953
"cable or satellite,clubhouse,dishwasher,elevator,gated,internet access,parking,pool,refrigerator,storage",1,1,cats,568,lowell,ma,1635
NA,1,1,none,568,portland,or,1400
dishwasher,1,1,none,568,san antonio,tx,800
dishwasher,1,1,"cats,dogs",568,spokane valley,wa,750
"clubhouse,gym,patio/deck",1,2,none,569,austin,tx,1512
NA,1,1,"cats,dogs",569,dallas,tx,1415
"clubhouse,gated,hot tub,parking,pool",1,1,"cats,dogs",569,vancouver,wa,1225
"clubhouse,fireplace,gated,hot tub,parking,patio/deck,pool,storage",1,1,"cats,dogs",569,vancouver,wa,1165
NA,1,1,"cats,dogs",569,scappoose,or,1100
NA,1,2,none,569,san antonio,tx,932
"cable or satellite,parking,patio/deck,refrigerator,storage",1,1,cats,569,milwaukee,wi,717
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,1,"cats,dogs",569,davenport,ia,610
"dishwasher,patio/deck,refrigerator",1,1,"cats,dogs",570,san francisco,ca,3995
"cable or satellite,dishwasher,elevator,garbage disposal,internet access,parking,refrigerator",1,2,"cats,dogs",570,boston,ma,2695
NA,1,3,"cats,dogs",570,null,null,2230
"cable or satellite,dishwasher,elevator,garbage disposal,parking,pool,refrigerator,storage",1,3,"cats,dogs",570,philadelphia,pa,2099
"cable or satellite,clubhouse,dishwasher,parking,patio/deck,pool,refrigerator,storage",1,3,"cats,dogs",570,orange,ca,1996
NA,1,1,none,570,fort lauderdale,fl,1475
"cable or satellite,dishwasher,elevator,internet access,refrigerator,storage,tv",1,1,none,570,tampa,fl,1249
"dishwasher,parking,patio/deck,refrigerator",1,3,"cats,dogs",570,tampa,fl,1249
pool,1,1,none,570,austin,tx,1110
"dishwasher,parking,pool",1,1,none,570,austin,tx,1020
"dishwasher,parking,pool",1,1,none,570,austin,tx,999
dishwasher,1,1,none,570,kyle,tx,905
"dishwasher,parking,pool",1,1,none,570,austin,tx,877
"dishwasher,pool,refrigerator",1,1,"cats,dogs",570,ann arbor,mi,809
"cable or satellite,dishwasher,garbage disposal,parking,patio/deck,refrigerator",1,1,none,570,champaign,il,750
"dishwasher,garbage disposal,parking,pool,refrigerator,storage",1,1,"cats,dogs",570,saint louis,mo,710
"dishwasher,parking,patio/deck,refrigerator",1,1,"cats,dogs",570,sioux falls,sd,705
"parking,pool",1,1,"cats,dogs",570,euless,tx,702
NA,1,1,cats,570,columbus,oh,670
"cable or satellite,dishwasher,internet access,pool,refrigerator",1,1,"cats,dogs",570,houston,tx,649
"cable or satellite,dishwasher,fireplace,garbage disposal,internet access,parking,patio/deck,playground,pool,refrigerator,tennis,view",1,1,"cats,dogs",570,cordova,tn,626
"internet access,parking,refrigerator",1,1,none,570,springfield,mo,510
NA,1,1,none,570,toledo,oh,450
